participant_id,synthetic,device,recruitment_source,cohort_site,age_years,wears_glasses,prior_eye_tracking,display_width_cm,low_light,accuracy_deg,rms_precision_deg,data_loss,valid_trial_share,sampling_rate_hz
SYN-P-0148,True,professional,mayo_mock_cohort,lab,23.663583,False,False,45.703846,False,0.475021,0.22393,0.028007,0.95851,114.760201
SYN-P-0149,True,professional,mayo_mock_cohort,lab,52.884993,False,False,54.00061,False,0.56045,0.261111,0.02158,0.952046,119.625287
SYN-P-0150,True,professional,mayo_mock_cohort,lab,69.567177,True,False,48.503723,False,1.135124,0.133099,0.016657,0.983486,121.31
SYN-P-0151,True,professional,mayo_mock_cohort,lab,30.184983,True,False,55.041111,False,0.504266,0.164033,0.038333,0.973419,122.645417
SYN-P-0152,True,professional,mayo_mock_cohort,lab,40.277527,False,False,51.00503,False,0.57882,0.203529,0.054014,1.0,120.379128
SYN-P-0153,True,professional,mayo_mock_cohort,lab,55.96956,True,False,50.358981,False,0.711881,0.348903,0.040941,0.971492,121.791545
SYN-P-0154,True,professional,mayo_mock_cohort,lab,25.427318,True,False,52.793151,False,0.424323,0.252342,0.033515,0.985199,123.14196
SYN-P-0155,True,professional,mayo_mock_cohort,lab,38.761109,True,False,55.698246,False,0.847146,0.324822,0.019951,0.981276,125.520885
SYN-P-0156,True,professional,mayo_mock_cohort,lab,32.802649,False,False,51.624553,False,0.509741,0.187556,0.021579,0.965829,122.766722
SYN-P-0157,True,professional,mayo_mock_cohort,lab,58.481071,True,False,52.912334,False,0.851562,0.344957,0.011066,0.974298,125.245115
SYN-P-0158,True,professional,mayo_mock_cohort,lab,46.889801,False,False,50.266846,False,0.559348,0.330282,0.070408,0.979245,114.551594
SYN-P-0159,True,professional,mayo_mock_cohort,lab,60.366185,False,False,54.080434,False,1.042239,0.310552,0.049178,0.984807,118.949488
SYN-P-0160,True,professional,mayo_mock_cohort,lab,44.281112,False,False,49.892694,False,0.36258,0.075996,0.056075,0.979492,121.390654
SYN-P-0161,True,professional,mayo_mock_cohort,lab,29.103559,True,False,47.902611,False,0.36627,0.136816,0.053948,0.983411,117.233705
SYN-P-0162,True,professional,mayo_mock_cohort,lab,58.250216,False,True,50.238002,False,0.571729,0.261838,0.051136,0.987576,119.337318
SYN-P-0163,True,professional,mayo_mock_cohort,lab,38.088852,True,False,52.36494,False,0.48223,0.261803,0.057039,0.954019,122.779697
SYN-P-0164,True,professional,mayo_mock_cohort,lab,52.653538,True,True,55.699773,False,0.619095,0.396949,0.069777,0.980245,122.176208
SYN-P-0165,True,professional,mayo_mock_cohort,lab,53.603305,True,False,53.621047,False,0.650946,0.397797,0.00463,0.983078,120.356004
SYN-P-0166,True,professional,mayo_mock_cohort,lab,50.339991,True,False,53.650741,False,0.716977,0.232697,0.028804,0.995502,113.022787
SYN-P-0167,True,professional,mayo_mock_cohort,lab,51.837886,False,False,49.363648,False,0.392509,0.29902,0.024887,0.978976,119.967337
SYN-P-0168,True,professional,mayo_mock_cohort,lab,52.350119,False,False,53.142304,True,0.710243,0.255009,0.028297,0.988568,121.016502
SYN-P-0169,True,professional,mayo_mock_cohort,lab,75.67139,False,False,51.556904,False,0.715291,0.292872,0.033535,0.983695,122.931172
SYN-P-0170,True,professional,mayo_mock_cohort,lab,60.277473,True,True,53.270748,False,0.910691,0.369346,0.043747,0.988239,110.611974
SYN-P-0171,True,professional,mayo_mock_cohort,lab,18.0,True,False,54.716853,False,0.505251,0.257526,0.00381,0.96436,119.046894
SYN-P-0172,True,professional,mayo_mock_cohort,lab,42.295273,False,False,52.769399,False,0.593696,0.334888,0.026102,0.9744,116.986198
SYN-P-0173,True,professional,mayo_mock_cohort,lab,45.739474,True,False,53.814698,False,0.665188,0.191131,0.029323,0.988141,116.036554
SYN-P-0174,True,professional,mayo_mock_cohort,lab,65.596069,True,False,51.766618,True,0.285742,0.087751,0.0,0.952054,117.236546
SYN-P-0175,True,professional,mayo_mock_cohort,lab,45.236222,False,False,48.184285,False,0.7567,0.294939,0.012778,0.982019,118.213458
SYN-P-0176,True,professional,mayo_mock_cohort,lab,52.468178,False,False,49.650783,False,0.530698,0.218047,0.033347,0.982289,121.958369
SYN-P-0177,True,professional,mayo_mock_cohort,lab,37.666795,False,True,58.077244,False,0.803467,0.305127,0.04758,1.0,123.899739
SYN-P-0178,True,professional,mayo_mock_cohort,lab,47.734126,False,False,55.604307,False,0.605278,0.283035,0.050101,0.966539,116.712231
SYN-P-0179,True,professional,mayo_mock_cohort,lab,23.454574,False,False,54.172004,False,0.511391,0.28848,0.054028,0.964552,119.033772
SYN-P-0180,True,professional,mayo_mock_cohort,lab,57.48124,False,False,50.208727,False,0.804187,0.23348,0.056094,0.995816,122.39858
SYN-P-0181,True,professional,mayo_mock_cohort,lab,40.158184,True,False,49.239002,False,0.818311,0.298901,0.054247,0.978316,117.590401
SYN-P-0182,True,professional,mayo_mock_cohort,lab,69.9074,False,False,51.220473,False,0.485418,0.280875,0.015674,0.985318,120.772337
SYN-P-0183,True,professional,mayo_mock_cohort,lab,41.241891,False,True,49.234612,False,0.628502,0.340447,0.043746,0.987992,126.045205
SYN-P-0184,True,professional,mayo_mock_cohort,lab,57.186356,False,False,52.402118,False,0.682256,0.193227,0.060583,0.981243,118.665877
SYN-P-0185,True,professional,mayo_mock_cohort,lab,37.629113,False,False,49.016581,False,0.712769,0.154215,0.042175,0.958653,115.444621
SYN-P-0186,True,professional,mayo_mock_cohort,lab,50.362524,False,False,49.529258,False,0.747967,0.300801,0.084134,0.959316,113.334548
SYN-P-0187,True,professional,mayo_mock_cohort,lab,37.081296,True,False,49.460763,False,0.852082,0.245067,0.023099,1.0,113.390083
SYN-P-0188,True,professional,mayo_mock_cohort,lab,41.248077,True,False,51.935865,False,0.905682,0.23265,0.019074,0.96338,116.300791
SYN-P-0189,True,professional,mayo_mock_cohort,lab,38.190727,True,False,53.521992,False,0.710543,0.389832,0.042087,0.97647,127.617629
SYN-P-0190,True,professional,mayo_mock_cohort,lab,49.369462,True,False,51.976316,False,0.740905,0.233921,0.053401,0.990071,121.099627
SYN-P-0191,True,professional,mayo_mock_cohort,lab,25.484175,True,False,52.074365,False,0.832628,0.293928,0.057375,0.976702,128.433535
SYN-P-0192,True,professional,mayo_mock_cohort,lab,45.29111,True,False,54.937008,False,0.673047,0.255242,0.0,1.0,124.391534
SYN-P-0193,True,professional,mayo_mock_cohort,lab,39.052355,True,False,52.100846,False,0.689043,0.217705,0.008053,0.968871,125.14065
SYN-P-0194,True,professional,mayo_mock_cohort,lab,40.248797,False,True,49.314846,False,0.607422,0.22432,0.054135,0.989187,119.509964
SYN-P-0195,True,professional,mayo_mock_cohort,lab,45.001232,False,False,56.346397,False,0.863355,0.307352,0.05698,0.965027,118.152284
SYN-P-0196,True,professional,mayo_mock_cohort,lab,51.795045,True,True,55.424599,False,0.68016,0.321873,0.047557,0.969527,118.518624
SYN-P-0197,True,professional,mayo_mock_cohort,lab,33.828319,True,False,50.47142,False,0.587654,0.228892,0.018641,0.974553,119.973458
SYN-P-0198,True,professional,mayo_mock_cohort,lab,54.776299,False,False,52.035425,False,0.448141,0.306989,0.037917,0.967021,123.098402
SYN-P-0199,True,professional,mayo_mock_cohort,lab,37.268918,False,False,52.138465,False,0.773597,0.373441,0.02407,0.972572,117.145235
SYN-P-0200,True,professional,mayo_mock_cohort,lab,58.618348,True,False,50.747061,False,0.37697,0.119149,0.036132,0.979054,121.884838
SYN-P-0201,True,professional,mayo_mock_cohort,lab,57.287668,False,False,48.638544,False,0.578346,0.324942,0.073887,0.960761,122.302226
SYN-P-0202,True,professional,mayo_mock_cohort,lab,32.213026,False,False,48.838721,False,0.690608,0.196873,0.034265,0.981794,118.564854
SYN-P-0203,True,professional,mayo_mock_cohort,lab,39.584073,True,True,58.3398,False,0.626306,0.218666,0.038989,0.947574,119.507418
SYN-P-0204,True,professional,mayo_mock_cohort,lab,42.249119,True,False,53.273351,False,0.603967,0.218538,0.040452,0.979785,117.383402
SYN-P-0205,True,professional,mayo_mock_cohort,lab,64.668393,False,True,52.518802,False,0.375883,0.302252,0.051763,0.988768,122.074093
SYN-P-0206,True,professional,mayo_mock_cohort,lab,49.470783,True,True,51.431596,False,0.636467,0.33999,0.051301,0.9914,120.869157
SYN-P-0207,True,professional,mayo_mock_cohort,lab,46.241826,True,False,51.540354,False,0.864287,0.262802,0.047055,0.97695,121.154634
SYN-P-0208,True,professional,mayo_mock_cohort,lab,39.005481,False,False,51.66633,False,0.364666,0.235705,0.028967,0.954576,116.02419
SYN-P-0209,True,professional,mayo_mock_cohort,lab,76.013869,False,False,50.695361,False,0.783829,0.134051,0.024593,0.971312,117.148689
SYN-P-0210,True,professional,mayo_mock_cohort,lab,41.12304,False,False,50.443326,False,0.76402,0.093535,0.052622,0.98586,124.30564
SYN-P-0211,True,professional,mayo_mock_cohort,lab,52.078864,False,False,47.334507,False,1.034046,0.282721,0.061985,0.983214,125.858219
SYN-P-0212,True,professional,mayo_mock_cohort,lab,45.752072,True,False,51.551924,False,0.467978,0.213262,0.024545,0.981266,127.631755
SYN-P-0213,True,professional,mayo_mock_cohort,lab,23.083233,False,False,50.544296,False,0.611677,0.276311,0.0441,0.963246,121.159571
SYN-P-0214,True,professional,mayo_mock_cohort,lab,50.679194,True,False,50.729557,False,0.557782,0.238238,0.036647,0.997803,114.385519
SYN-P-0215,True,professional,mayo_mock_cohort,lab,39.77075,True,True,47.818632,False,0.584481,0.257353,0.039538,0.959603,121.963016
SYN-P-0216,True,professional,mayo_mock_cohort,lab,48.02693,False,True,53.259725,False,0.628397,0.297919,0.038734,0.96381,116.586737
SYN-P-0217,True,professional,mayo_mock_cohort,lab,62.309196,True,False,50.20979,False,0.57361,0.315656,0.068475,0.969518,114.851023
SYN-P-0218,True,professional,mayo_mock_cohort,lab,52.361163,True,True,51.032941,False,0.595884,0.25836,0.044755,0.96551,125.549194
SYN-P-0219,True,professional,mayo_mock_cohort,lab,57.956679,False,False,53.685813,False,0.672821,0.421081,0.062336,0.985369,120.009421
SYN-P-0220,True,professional,mayo_mock_cohort,lab,36.446101,False,False,51.614368,False,0.874251,0.332547,0.018167,0.981998,125.45116
SYN-P-0221,True,professional,mayo_mock_cohort,lab,57.984263,False,False,50.465722,False,0.616257,0.22323,0.047803,0.979602,115.147918
SYN-P-0222,True,professional,mayo_mock_cohort,lab,56.647903,False,False,50.514897,False,0.655258,0.242243,0.071902,0.990016,116.514757
SYN-P-0223,True,professional,mayo_mock_cohort,lab,71.03815,True,False,55.318327,False,0.614539,0.293154,0.078661,0.960919,119.409422
SYN-P-0224,True,professional,mayo_mock_cohort,lab,56.598246,True,False,56.518211,False,0.695831,0.169153,0.030452,0.974145,115.709408
SYN-P-0225,True,professional,mayo_mock_cohort,lab,26.977567,True,True,50.29834,True,0.858709,0.182341,0.054871,0.950709,121.371148
SYN-P-0226,True,professional,mayo_mock_cohort,lab,34.523132,True,False,52.586007,False,0.582779,0.394169,0.041326,0.958221,124.342811
SYN-P-0227,True,professional,mayo_mock_cohort,lab,39.165629,False,False,51.183647,False,0.518521,0.187661,0.068091,1.0,113.203966
SYN-P-0228,True,professional,mayo_mock_cohort,lab,41.383782,False,False,52.204386,False,0.727052,0.311062,0.021837,0.980252,122.383949
SYN-P-0229,True,professional,mayo_mock_cohort,lab,33.413021,False,False,51.44418,False,0.450198,0.170658,0.00061,0.973303,120.642699
SYN-P-0230,True,professional,mayo_mock_cohort,lab,55.814731,True,False,52.5946,False,0.696772,0.339697,0.051202,1.0,120.564285
SYN-P-0231,True,professional,mayo_mock_cohort,lab,33.132901,False,False,54.382698,False,0.610734,0.243642,0.034962,0.961592,119.797336
SYN-P-0232,True,professional,mayo_mock_cohort,lab,23.484358,False,False,52.993606,False,0.8793,0.39868,0.045823,0.989874,111.33379
SYN-P-0233,True,professional,mayo_mock_cohort,lab,47.075952,True,True,50.730599,False,0.685184,0.276605,0.013538,0.970414,118.733077
SYN-P-0234,True,professional,mayo_mock_cohort,lab,57.590858,True,False,51.2157,False,0.785324,0.217405,0.020866,0.975434,121.102351
SYN-P-0235,True,professional,mayo_mock_cohort,lab,43.407834,False,False,47.677623,False,0.777197,0.374491,0.030126,0.955005,122.267356
SYN-P-0236,True,professional,mayo_mock_cohort,lab,29.327236,True,True,55.333677,False,0.626456,0.224035,0.034814,0.968201,112.338339
SYN-P-0237,True,professional,mayo_mock_cohort,lab,27.857093,False,False,53.805107,False,0.499628,0.428047,0.02504,0.967822,122.06601
SYN-P-0238,True,professional,mayo_mock_cohort,lab,36.60298,True,False,51.657211,False,0.945144,0.390173,0.01667,0.97098,118.287489
SYN-P-0239,True,professional,mayo_mock_cohort,lab,59.656713,False,False,52.463408,False,0.506464,0.176887,0.05057,0.987617,119.504165
SYN-P-0240,True,professional,mayo_mock_cohort,lab,55.330531,False,False,53.576053,False,0.625489,0.224517,0.041666,0.958113,121.053264
SYN-P-0241,True,professional,mayo_mock_cohort,lab,45.018705,True,False,51.531948,False,0.482206,0.293486,0.051559,0.945028,122.525594
SYN-P-0242,True,professional,mayo_mock_cohort,lab,37.687166,False,False,46.793711,False,0.617883,0.423516,0.066761,0.974714,118.038199
SYN-P-0243,True,professional,mayo_mock_cohort,lab,42.179783,False,False,54.506501,False,0.713016,0.388827,0.032123,0.982335,117.638176
SYN-P-0244,True,professional,mayo_mock_cohort,lab,38.945069,False,False,50.376286,False,0.437216,0.214845,0.049574,0.974297,120.195721
SYN-P-0245,True,professional,mayo_mock_cohort,lab,31.846741,False,False,51.035753,False,0.731119,0.278138,0.006688,0.978319,115.725132
SYN-P-0246,True,professional,mayo_mock_cohort,lab,20.880303,True,True,48.255441,False,0.649818,0.400948,0.044043,1.0,118.699777
SYN-P-0247,True,professional,mayo_mock_cohort,lab,49.574256,True,False,53.095897,False,0.812948,0.217009,0.02244,0.966919,123.879051
SYN-P-0248,True,professional,mayo_mock_cohort,lab,65.628369,False,True,49.376745,False,0.773126,0.191354,0.055936,0.993484,115.530285
SYN-P-0249,True,professional,mayo_mock_cohort,lab,33.918508,True,False,54.992371,False,0.393494,0.289072,0.020961,0.965414,118.137318
SYN-P-0250,True,professional,mayo_mock_cohort,lab,31.964118,True,False,54.494444,False,0.608403,0.278604,0.031568,0.981091,125.407958
SYN-P-0251,True,professional,mayo_mock_cohort,lab,38.625892,False,False,52.618578,True,0.489917,0.167246,0.038492,0.975745,121.180701
SYN-P-0252,True,professional,mayo_mock_cohort,lab,42.378227,True,True,48.64293,False,0.916837,0.277228,0.017241,0.973343,121.670675
SYN-P-0253,True,professional,mayo_mock_cohort,lab,39.013596,False,False,51.099305,False,0.60738,0.187605,0.01097,0.984994,122.990115
SYN-P-0254,True,professional,mayo_mock_cohort,lab,60.913286,False,True,50.95988,False,0.680362,0.285881,0.054908,0.958895,122.6531
SYN-P-0255,True,professional,mayo_mock_cohort,lab,40.774883,False,False,56.847941,False,0.595206,0.264308,0.04131,0.962755,121.953709
SYN-P-0256,True,professional,mayo_mock_cohort,lab,57.035843,False,False,54.149439,False,0.436997,0.295519,0.062654,1.0,116.470457
SYN-P-0257,True,professional,mayo_mock_cohort,lab,20.02897,False,False,52.497867,False,0.685813,0.256095,0.042464,0.992438,117.618624
SYN-P-0258,True,professional,mayo_mock_cohort,lab,32.898994,True,False,51.860681,False,0.403676,0.265765,0.048077,0.98149,114.620431
SYN-P-0259,True,professional,mayo_mock_cohort,lab,27.412975,False,False,53.995066,False,0.622007,0.429255,0.026678,0.997411,120.100312
SYN-P-0260,True,professional,mayo_mock_cohort,lab,50.90622,False,False,46.834397,False,0.628638,0.411181,0.022009,1.0,112.815729
SYN-P-0261,True,professional,mayo_mock_cohort,lab,18.0,False,False,49.731605,False,0.743768,0.295852,0.047819,0.965282,111.712996
SYN-P-0262,True,professional,mayo_mock_cohort,lab,38.518896,True,False,52.977078,False,0.555698,0.133976,0.035532,0.960961,117.364597
SYN-P-0263,True,professional,mayo_mock_cohort,lab,43.483214,False,False,47.844628,False,0.648222,0.259683,0.054809,0.985087,116.076527
SYN-P-0264,True,professional,mayo_mock_cohort,lab,33.600749,True,False,47.055577,False,0.518564,0.222447,0.04,0.99104,121.08168
SYN-P-0265,True,professional,mayo_mock_cohort,lab,36.008988,True,True,53.278547,False,0.788525,0.328945,0.057982,0.964835,126.347022
SYN-P-0266,True,professional,mayo_mock_cohort,lab,29.958448,False,False,53.16977,False,0.633387,0.141875,0.02673,0.971991,124.247753
SYN-P-0267,True,professional,mayo_mock_cohort,lab,59.749672,False,False,45.954199,False,0.51968,0.340519,0.025781,0.961153,123.093239
SYN-P-0268,True,professional,mayo_mock_cohort,lab,54.100225,False,False,54.478479,False,0.431769,0.350297,0.02744,0.967879,123.107473
SYN-P-0269,True,professional,mayo_mock_cohort,lab,49.589252,False,False,52.468266,False,0.721831,0.340491,0.067962,0.972089,115.071866
SYN-P-0270,True,professional,mayo_mock_cohort,lab,42.840981,False,False,52.818636,False,0.78417,0.224867,0.029003,0.979632,120.728449
SYN-P-0271,True,professional,mayo_mock_cohort,lab,41.044224,False,True,54.662521,False,0.913613,0.211675,0.04611,0.981843,119.391043
SYN-P-0272,True,professional,mayo_mock_cohort,lab,56.865557,False,False,57.873892,False,0.806991,0.332876,0.057,0.968168,119.981893
SYN-P-0273,True,professional,mayo_mock_cohort,lab,47.24693,True,False,54.491601,False,0.578192,0.404296,0.071734,0.96772,115.922967
SYN-P-0274,True,professional,mayo_mock_cohort,lab,58.650594,False,False,46.478337,False,0.806605,0.066195,0.064334,0.968211,117.834502
SYN-P-0275,True,professional,mayo_mock_cohort,lab,56.371499,True,False,52.63363,False,0.860138,0.333285,0.045739,0.964141,118.254062
SYN-P-0276,True,professional,mayo_mock_cohort,lab,33.84098,True,False,54.629227,False,0.783713,0.330117,0.065779,0.986994,126.005292
SYN-P-0277,True,professional,mayo_mock_cohort,lab,43.383767,True,False,53.146907,False,0.669682,0.272597,0.023208,0.968917,124.758849
SYN-P-0278,True,professional,mayo_mock_cohort,lab,76.08597,False,False,51.040065,False,0.932287,0.209865,0.037323,0.98474,117.979382
SYN-P-0279,True,professional,mayo_mock_cohort,lab,67.069354,False,False,54.346144,False,0.827196,0.263634,0.058053,0.981431,114.912045
SYN-P-0280,True,professional,mayo_mock_cohort,lab,65.151861,False,False,54.910515,False,0.66426,0.183816,0.068881,0.988327,117.692873
SYN-P-0281,True,professional,mayo_mock_cohort,lab,50.913203,True,False,56.002514,True,0.552316,0.325676,0.049884,0.987479,126.136566
SYN-P-0282,True,professional,mayo_mock_cohort,lab,56.225018,False,False,52.524055,False,0.443087,0.188301,0.031724,0.975671,124.172508
SYN-P-0283,True,professional,mayo_mock_cohort,lab,24.877216,False,False,53.726483,False,0.900942,0.284824,0.051196,1.0,119.653185
SYN-P-0284,True,professional,mayo_mock_cohort,lab,26.209479,False,False,48.225065,False,0.776789,0.270209,0.037282,0.966455,115.023597
SYN-P-0285,True,professional,mayo_mock_cohort,lab,48.942974,False,True,46.860162,False,0.613244,0.17537,0.034394,0.989866,119.087661
SYN-P-0286,True,professional,mayo_mock_cohort,lab,66.410542,False,False,52.728577,False,0.807798,0.303079,0.059596,0.972554,124.723088
SYN-P-0287,True,professional,mayo_mock_cohort,lab,39.23256,False,True,54.761772,True,0.508056,0.233772,0.031664,0.992781,116.8954
SYN-P-0288,True,professional,mayo_mock_cohort,lab,57.279295,False,False,53.937588,False,0.738347,0.234497,0.047789,0.98496,118.246285
SYN-P-0289,True,professional,mayo_mock_cohort,lab,39.438746,True,False,50.70347,False,0.800327,0.193559,0.020264,0.978837,122.208991
SYN-P-0290,True,professional,mayo_mock_cohort,lab,56.082786,False,False,52.563532,False,0.753702,0.268741,0.037661,0.980475,114.467095
SYN-P-0291,True,professional,mayo_mock_cohort,lab,30.197258,True,True,48.853018,False,0.684612,0.344297,0.086962,0.978638,117.399238
SYN-P-0292,True,professional,mayo_mock_cohort,lab,52.993852,False,False,52.584931,False,0.384717,0.255546,0.018963,0.946451,119.035458
SYN-P-0293,True,professional,mayo_mock_cohort,lab,51.844331,False,False,52.899037,False,0.897638,0.332609,0.009867,0.998837,124.894598
SYN-P-0294,True,professional,mayo_mock_cohort,lab,47.69779,True,True,49.971917,False,0.748475,0.315428,0.028415,0.954198,121.42755
SYN-P-0295,True,professional,mayo_mock_cohort,lab,64.177981,False,False,52.892411,False,0.914763,0.294002,0.057108,0.942973,119.196951
SYN-P-0296,True,professional,mayo_mock_cohort,lab,43.519137,True,False,46.77656,False,0.641641,0.388995,0.018251,0.968704,117.741836
SYN-P-0297,True,professional,mayo_mock_cohort,lab,38.681964,True,False,52.760962,False,0.843881,0.21669,0.048748,0.969117,116.63834
SYN-P-0298,True,professional,mayo_mock_cohort,lab,18.0,False,False,52.901707,False,0.61603,0.202366,0.025761,0.958336,120.489785
SYN-P-0299,True,professional,mayo_mock_cohort,lab,57.314328,True,False,56.810701,False,0.396656,0.202443,0.019386,0.98725,120.373521
SYN-P-0300,True,professional,mayo_mock_cohort,lab,66.060943,True,False,48.648266,False,0.788565,0.256242,0.063908,1.0,118.639998
SYN-P-0301,True,professional,mayo_mock_cohort,lab,48.17438,True,False,53.814119,False,0.560545,0.282113,0.052645,0.989424,121.072615
SYN-P-0302,True,professional,mayo_mock_cohort,lab,44.542547,False,False,52.425013,False,0.70641,0.408474,0.06246,1.0,122.355779
SYN-P-0303,True,professional,mayo_mock_cohort,lab,55.301131,False,False,51.439286,False,0.769969,0.197684,0.067662,0.982744,120.204052
SYN-P-0304,True,professional,mayo_mock_cohort,lab,43.98525,True,False,51.082612,False,0.867581,0.161048,0.048628,0.986101,118.576273
SYN-P-0305,True,professional,mayo_mock_cohort,lab,42.415818,False,False,52.165784,False,0.536783,0.188175,0.017792,0.998376,117.46234
SYN-P-0306,True,professional,mayo_mock_cohort,lab,31.76097,False,False,50.498549,False,0.839369,0.305386,0.033637,0.981595,117.186077
SYN-P-0307,True,professional,mayo_mock_cohort,lab,69.951855,True,False,49.267573,False,0.496594,0.347082,0.014913,0.991319,119.169723
SYN-P-0308,True,professional,mayo_mock_cohort,lab,65.740171,False,False,52.279389,False,0.647457,0.382884,0.029789,0.940588,115.194372
SYN-P-0309,True,professional,mayo_mock_cohort,lab,66.524269,False,False,51.715931,False,0.645977,0.322164,0.02717,1.0,120.654672
SYN-P-0310,True,professional,mayo_mock_cohort,lab,38.785358,False,False,50.146673,False,0.561995,0.155174,0.0,1.0,125.601502
SYN-P-0311,True,professional,mayo_mock_cohort,lab,46.436255,False,False,52.987046,False,0.63754,0.404184,0.04275,0.967462,119.579038
SYN-P-0312,True,professional,mayo_mock_cohort,lab,53.425848,True,False,49.219679,True,0.56974,0.142231,0.020391,0.954697,118.714202
SYN-P-0313,True,professional,mayo_mock_cohort,lab,46.779124,False,False,50.174675,False,0.701843,0.224214,0.058131,0.986653,124.610531
SYN-P-0314,True,professional,mayo_mock_cohort,lab,44.581124,False,True,51.187008,False,0.590699,0.216345,0.036139,0.984131,119.578515
SYN-P-0315,True,professional,mayo_mock_cohort,lab,35.595568,True,False,51.034892,False,0.559763,0.331396,0.060991,0.993095,120.190994
SYN-P-0316,True,professional,mayo_mock_cohort,lab,47.71287,False,False,49.384582,False,0.512649,0.278964,0.08313,0.98913,119.958092
SYN-P-0317,True,professional,mayo_mock_cohort,lab,60.472938,False,False,52.826436,False,0.69061,0.449739,0.071206,0.974904,118.946933
SYN-P-0318,True,professional,mayo_mock_cohort,lab,32.747829,False,False,53.968659,False,0.66667,0.190807,0.056975,0.992187,117.6757
SYN-P-0319,True,professional,mayo_mock_cohort,lab,67.659161,False,False,45.189068,False,0.936578,0.360153,0.063439,0.962713,126.357103
SYN-P-0320,True,professional,mayo_mock_cohort,lab,20.379453,True,False,52.122837,False,0.914892,0.352394,0.051686,0.979785,124.635038
SYN-P-0321,True,professional,mayo_mock_cohort,lab,44.418603,False,False,48.667482,False,0.860851,0.261339,0.032696,0.944884,119.382044
SYN-P-0322,True,professional,mayo_mock_cohort,lab,52.135713,True,False,52.325122,False,0.639129,0.220069,0.031342,0.987739,122.971766
SYN-P-0323,True,professional,mayo_mock_cohort,lab,53.369246,True,False,54.405448,False,0.63853,0.324838,0.0,0.976841,120.241162
SYN-P-0324,True,professional,mayo_mock_cohort,lab,46.727045,True,False,47.500396,False,0.474439,0.24836,0.060103,0.95889,120.121248
SYN-P-0325,True,professional,mayo_mock_cohort,lab,44.092016,True,False,50.149805,False,0.290958,0.177638,0.03621,1.0,122.037426
SYN-P-0326,True,professional,mayo_mock_cohort,lab,39.045921,False,False,47.535841,False,0.383939,0.37347,0.067327,1.0,118.532534
SYN-P-0327,True,professional,mayo_mock_cohort,lab,59.777779,True,False,49.318198,False,0.545648,0.184282,0.03278,0.984982,121.028736
SYN-P-0328,True,professional,mayo_mock_cohort,lab,41.142262,True,False,50.255527,False,0.538825,0.337439,0.015961,0.958607,118.45337
SYN-P-0329,True,professional,mayo_mock_cohort,lab,35.150079,False,True,52.898157,False,0.794011,0.340861,0.0,0.992601,123.534125
SYN-P-0330,True,professional,mayo_mock_cohort,lab,49.624244,True,True,50.582957,False,0.863754,0.246374,0.023577,0.970754,121.10673
SYN-P-0331,True,professional,mayo_mock_cohort,lab,38.657041,True,False,52.301748,False,0.639452,0.290104,0.021841,0.98767,119.720769
SYN-P-0332,True,professional,mayo_mock_cohort,lab,52.963486,False,False,52.793363,False,0.622631,0.36912,0.064777,0.96451,122.893806
SYN-P-0333,True,professional,mayo_mock_cohort,lab,32.270126,False,True,50.7684,False,0.601882,0.298935,0.035043,0.957872,115.516295
SYN-P-0334,True,professional,mayo_mock_cohort,lab,31.98562,False,False,47.80456,False,0.519221,0.33025,0.027158,0.984706,118.971054
SYN-P-0335,True,professional,mayo_mock_cohort,lab,54.727339,False,False,50.913239,False,0.612199,0.347713,0.052578,0.972818,116.743648
SYN-P-0336,True,professional,mayo_mock_cohort,lab,64.109085,False,False,53.289183,False,0.753737,0.169834,0.049035,1.0,124.991318
SYN-P-0337,True,professional,mayo_mock_cohort,lab,65.80695,False,False,51.511573,False,0.628484,0.336723,0.022959,0.966073,121.206859
SYN-P-0338,True,professional,mayo_mock_cohort,lab,47.820992,True,False,53.860968,False,1.071224,0.23326,0.058645,0.973815,112.421452
SYN-P-0339,True,professional,mayo_mock_cohort,lab,51.03749,True,False,55.696212,False,0.718608,0.203562,0.055766,0.993994,122.812242
SYN-P-0340,True,professional,mayo_mock_cohort,lab,40.998345,False,True,53.327842,False,0.417335,0.223389,0.024969,0.989122,123.357644
SYN-P-0341,True,professional,mayo_mock_cohort,lab,47.019855,False,False,52.719908,False,0.673209,0.304524,0.044065,0.961973,117.257153
SYN-P-0342,True,professional,mayo_mock_cohort,lab,47.166756,False,False,47.894122,False,0.512506,0.33813,0.032398,0.972088,115.638865
SYN-P-0343,True,professional,mayo_mock_cohort,lab,32.445813,False,False,53.568182,False,0.639843,0.389528,0.029046,0.977377,120.62573
SYN-P-0344,True,professional,mayo_mock_cohort,lab,32.037037,True,False,58.517743,False,0.876381,0.536946,0.017626,0.986361,121.850235
SYN-P-0345,True,professional,mayo_mock_cohort,lab,60.928221,False,False,49.836763,False,0.759508,0.272234,0.058246,0.975106,120.480709
SYN-P-0346,True,professional,mayo_mock_cohort,lab,45.445191,False,True,53.994889,False,0.662089,0.427384,0.069694,0.993836,121.403977
SYN-P-0347,True,professional,mayo_mock_cohort,lab,33.827639,False,False,54.51567,False,0.527271,0.125781,0.063571,0.972787,122.695525
SYN-P-0348,True,professional,mayo_mock_cohort,lab,35.861152,False,False,55.125748,False,0.350536,0.242655,0.078657,0.96514,115.816002
